                   0, 000,          x,          x, x,          x, x
                1008, 001, 2016402928, 2256330252, 0, 4269793276, 0
                1009, 001, 3866234060, 1603322815, 0, 4294103039, 0
                1010, 001, 2729668677, 3585886379, 0, 4156520687, 1
                1011, 001, 4269145852, 3206815870, 0, 4285923070, 0
                1012, 001,   60774663, 1434040234, 0, 1476394927, 0
                1013, 001, 1431548330, 1117820805, 0, 1475590063, 1
                1014, 001,  373530924, 3781870786, 0, 4151043566, 0
                1015, 001, 2959412832, 1879319008, 0, 4033163232, 0
                1016, 001,  147788049, 2707737666, 0, 2851069267, 0
                1017, 001,  657508174, 2699198017, 0, 2817720143, 0
                1018, 001, 3541777062, 2797137485, 0, 4156292847, 1
                1019, 001, 3524674212, 2652973628, 0, 3728173756, 1
                1020, 001, 2016962032, 2236613130, 0, 4252526586, 0
                1021, 001, 3518607011,  225664794, 0, 3724279739, 0
                1022, 001, 4273577725,   75933449, 0, 4273979389, 0
                1023, 001,  456128822,  748034905, 0, 1069546367, 0
                1024, 001, 1807791063, 3284743815, 0, 3955865559, 0
                1025, 001,  887803241,  374085420, 0,  921624429, 0
                1026, 001, 3435802265, 1861210077, 0, 4008701917, 0
                1027, 001, 3496252064, 2367279130, 0, 3716010682, 1
                1028, 001,  473521464, 3730459324, 0, 3732627388, 0
                1029, 001, 3968629465,  130123023, 0, 4023255007, 0
                1030, 001, 2359576601, 1053574525, 0, 3203157373, 0
                1031, 001, 3975311065, 2071932918, 0, 4294930431, 0
                1032, 001, 2262810637,  487136570, 0, 2682248511, 0
                1033, 001, 3518176419,  537168704, 0, 4055343075, 0
                1034, 001, 1724600269, 4046449378, 0, 4159696879, 0
                1035, 001, 2082729976,  691344210, 0, 2100822010, 1
                1036, 001, 3269279877, 2245496331, 0, 3353333391, 1
                1037, 001, 2889814616,  849479525, 0, 3200194429, 0
                1038, 001, 3396247700, 1458217389, 0, 3740180925, 0
                1039, 001,  584020293, 3636879025, 0, 4207902709, 0
                1040, 001,  113720077, 3292757640, 0, 3334963085, 0
                1041, 001,  341621544, 3154303096, 0, 3160341368, 0
                1042, 001, 2330565653, 3020440680, 0, 3202997373, 1
                1043, 001, 3637991089, 3914985682, 0, 4192204531, 0
                1044, 001, 1579094460,   13029121, 0, 1591730109, 0
                1045, 001, 2214884360, 1693180873, 0, 3840931785, 0
                1046, 001, 2906890842, 3478173342, 0, 4015240926, 1
                1047, 001, 3534356645, 1379052452, 0, 3535448997, 0
                1048, 001,  248652061, 2824297552, 0, 2933357917, 0
                1049, 001, 2558173744, 4127065323, 0, 4261324539, 0
                1050, 001, 3853522123, 4056406243, 0, 4126661867, 0
                1051, 001, 2596391477, 2385472540, 0, 2666524221, 1
                1052, 001, 2931411549,  602344263, 0, 2952776543, 0
                1053, 001, 2211423239, 3140885622, 0, 3154099319, 1
                1054, 001, 3306049674, 3593308844, 0, 3610237614, 0
                1055, 001, 1529158582, 4148892910, 0, 4285472766, 0
                1056, 001, 3910890194, 2145630207, 0, 4294703103, 0
                1057, 001, 2925516892, 1466764718, 0, 4286569982, 0
                1058, 001, 2523510828, 2289936912, 0, 2659039804, 1
                1059, 001, 1457933229, 2451341860, 0, 3607022509, 0
                1060, 001, 4096291560,   62341895, 0, 4156519407, 0
                1061, 001, 2287181328,  131576591, 0, 2413281055, 0
                1062, 001, 3967397080,  896538986, 0, 4252614138, 0
                1063, 001, 2476982311, 1230412178, 0, 3690453431, 0
                1064, 001, 3061722732, 3108473970, 0, 3212815998, 1
                1065, 001, 2334087190, 1468460975, 0, 3751804863, 0
                1066, 001, 3743517374, 3925391059, 0, 4294557439, 0
                1067, 001, 3003635814, 2571646002, 0, 3142581366, 1
                1068, 001, 2628126265, 3832968904, 0, 4244010745, 0
                1069, 001, 1795385302, 1122477445, 0, 1810360279, 1
                1070, 001, 4176524017, 1120363909, 0, 4210554869, 0
                1071, 001, 4232639224, 2874947670, 0, 4284283646, 0
                1072, 001,  513104189, 1788993493, 0, 2125848573, 1
                1073, 001, 2022451185, 3410144918, 0, 4224626679, 0
                1074, 001, 3567421097,  197656855, 0, 3756689343, 0
                1075, 001, 2510909483, 3784934083, 0, 4122604267, 1
                1076, 001, 4113401578,  706979668, 0, 4281313278, 0
                1077, 001,  840039268, 4198297844, 0, 4198366196, 0
                1078, 001, 1788765653, 3483527839, 0, 4022235103, 0
                1079, 001, 3992432859, 3525506212, 0, 4294440191, 0
                1080, 001, 4290506495, 1104260483, 0, 4294701055, 0
                1081, 001,   87638282, 1431784362, 0, 1434405802, 0
                1082, 001,  242724636, 1463453102, 0, 1602203582, 0
                1083, 001, 1443763628, 2998365797, 0, 4139745261, 0
                1084, 001, 3648647858, 1216205712, 0, 3648910258, 0
                1085, 001, 1081235840, 3245251202, 0, 3246316418, 0
                1086, 001,  476955960,  422588210, 0,  494792506, 0
                1087, 001, 3394435732,  875679080, 0, 4269015036, 0
                1088, 001,  520941886, 1953888232, 0, 2138961918, 1
                1089, 001,  880387432, 3594240684, 0, 4135315436, 0
                1090, 001, 1458308525, 2573157938, 0, 3758049215, 0
                1091, 001, 3963143384, 3456693404, 0, 3996710108, 0
                1092, 001, 1678134216, 3003382374, 0, 4144495598, 0
                1093, 001, 2245493771, 2715000899, 0, 2782372939, 1
                1094, 001, 4094283496, 3093277808, 0, 4234145528, 0
                1095, 001,  733860183, 2043659251, 0, 2080363511, 1
                1096, 001, 3630390960, 2951593055, 0, 4293918463, 0
                1097, 001, 2925549148, 3693548728, 0, 4268185340, 0
                1098, 001, 1527416246, 4077208294, 0, 4212115446, 0
                1099, 001,  552370497, 3736409789, 0, 4278032381, 0
                1100, 001, 2651688508, 3438616217, 0, 3741163197, 1
                1101, 001, 2931063389, 2323841045, 0, 2931259997, 1
                1102, 001, 2447213603, 2447370275, 0, 2447371299, 1
                1103, 001,  358298410, 3976450778, 0, 4250661882, 0
                1104, 001, 3462019228,  156761874, 0, 3479175070, 0
                1105, 001, 4022358751,  319833382, 0, 4291844095, 0
                1106, 001, 1520316853, 3367730321, 0, 3669982645, 0
                1107, 001, 3182184571, 3919762643, 0, 4256095483, 0
                1108, 001,  797621599, 3645914290, 0, 4292525567, 0
                1109, 001, 1413234600, 3226713728, 0, 3565141928, 0
                1110, 001,   18082050, 3323977356, 0, 3340763022, 0
                1111, 001,  588128582, 3918855891, 0, 3953065943, 0
                1112, 001, 2588704308, 3985882331, 0, 4292869887, 0
                1113, 001, 2049744372, 3031322729, 0, 4272872957, 0
                1114, 001, 3627158192, 3000037477, 0, 4210227957, 0
                1115, 001, 3166379129, 3178835578, 0, 3187359355, 1
                1116, 001,  255383838, 3939784917, 0, 4026325471, 0
                1117, 001,  744607576, 1306319259, 0, 1845354459, 0
                1118, 001, 1738012623, 2706281026, 0, 3890214863, 0
                1119, 001, 3111754354, 1292519322, 0, 4252753914, 0
                1120, 001, 2085957624,  289404706, 0, 2105540602, 1
                1121, 001,   66597639, 4168628464, 0, 4227349495, 0
                1122, 001, 1225854866, 1834263514, 0, 1834332122, 1
                1123, 001, 2031877618, 1654597573, 0, 2074083319, 1
                1124, 001,  848486757, 3556798632, 0, 4136825325, 0
                1125, 001,  970467699, 1937068006, 0, 2080206839, 1
                1126, 001, 3054809196, 2337996822, 0, 3210719358, 1
                1127, 001,  906011500, 3869945037, 0, 4138381293, 0
                1128, 001,  189746454, 1622912449, 0, 1811934679, 0
                1129, 001, 2822115920, 2208627207, 0, 2880895575, 1
                1130, 001, 3309715082, 3356855952, 0, 3445079706, 0
                1131, 001, 3734104253, 2335946774, 0, 3753638079, 1
                1132, 001, 1037292923,  387155246, 0, 1070847359, 0
                1133, 001, 4229058808,  389291822, 0, 4281753598, 0
                1134, 001, 1475680687, 4159974639, 0, 4160044527, 0
                1135, 001,  516306237, 3883740366, 0, 4294917631, 0
                1136, 001, 3839219401, 4029013728, 0, 4109754089, 0
                1137, 001,  381239597, 3643513522, 0, 3753630655, 0
                1138, 001, 3080494191, 2527246381, 0, 3082730607, 1
                1139, 001, 2577391667,   53864198, 0, 2613045047, 0
                1140, 001,  871806311, 3591148716, 0, 4160665071, 0
                1141, 001, 2671985214,  888163689, 0, 3220393855, 0
                1142, 001, 3814992582, 1451824045, 0, 4159519727, 0
                1143, 001, 1387090853, 1380501924, 0, 1391319973, 1
                1144, 001, 1564724666, 3948776662, 0, 4284468734, 0
                1145, 001, 3289692296, 3385005715, 0, 3453468315, 0
                1146, 001, 2376016923, 2689276992, 0, 2917088347, 1
                1147, 001, 1200154511,  540324160, 0, 1740437455, 0
                1148, 001,  649494861, 3265962117, 0, 3871252941, 0
                1149, 001,  744358744, 1312872348, 0, 1851709404, 0
                1150, 001, 3377260690,   38319364, 0, 3410820502, 0
                1151, 001,  962133362, 1804894679, 0, 2078080503, 1
                1152, 001,  800337759, 2248259084, 0, 2947923807, 0
                1153, 001,  429621043, 3823267015, 0, 4227563511, 0
                1154, 001, 1738070479, 2417867808, 0, 4154326511, 0
                1155, 001, 2790258252,  832510307, 0, 3084910447, 0
                1156, 001, 3868079821,  242002204, 0, 4008624093, 0
                1157, 001, 3105197682, 3665607860, 0, 4219322102, 0
                1158, 001,   89806090,  841094500, 0,  930764142, 0
                1159, 001, 4079760102,  698832211, 0, 4222580727, 0
                1160, 001,  771882332, 3950075094, 0, 4017225182, 0
                1161, 001, 2774569034, 3821052103, 0, 3890262223, 0
                1162, 001, 3365190289, 3840514761, 0, 3976051417, 0
                1163, 001, 3300397705, 4036762337, 0, 4105968361, 0
                1164, 001, 2998458981, 1519496629, 0, 4206493685, 0
                1165, 001, 2547835951, 3065707629, 0, 3086941295, 1
                1166, 001, 3455543963, 3905171153, 0, 3992415963, 0
                1167, 001, 2303325202, 2760394313, 0, 2915694171, 1
                1168, 001, 4039652577,  785087837, 0, 4274748925, 0
                1169, 001, 1245113748,  592752966, 0, 1802960342, 0
                1170, 001, 1180551052, 3778917058, 0, 3883792334, 0
                1171, 001,  843332452, 4027758816, 0, 4065770468, 0
                1172, 001, 3912329938, 2820189264, 0, 3912888018, 0
                1173, 001, 2280065039, 2513607211, 0, 2549586479, 1
                1174, 001, 1146039688, 3835561673, 0, 3839832009, 0
                1175, 001,  496321339, 2248036875, 0, 2650755899, 0
                1176, 001, 2271336974,  988748661, 0, 3220167551, 0
                1177, 001, 1873909727,  173382932, 0, 1878368223, 0
                1178, 001,  964624242, 2070481398, 0, 2071986166, 1
                1179, 001,  792162142,  212464409, 0,  801111903, 0
                1180, 001, 3065177709, 1203808655, 0, 4159893487, 0
                1181, 001, 3844536010, 1884984800, 0, 4118738922, 0
                1182, 001,  609000776, 2413729823, 0, 2950602079, 0
                1183, 001,  447814965, 2039512051, 0, 2075230199, 1
                1184, 001,  669642063, 3262854276, 0, 3892051407, 0
                1185, 001,  841190244, 2117755900, 0, 2117856252, 1
                1186, 001, 1833133530, 1299880346, 0, 1836842458, 1
                1187, 001, 3700731577, 3704146105, 0, 3705466553, 0
                1188, 001, 3333967501, 3389563028, 0, 3468226205, 0
                1189, 001, 3629101744, 4104775913, 0, 4243585785, 0
                1190, 001, 1956296681, 4034193632, 0, 4110352361, 0
                1191, 001, 1677755336, 2626010681, 0, 4236623865, 0
                1192, 001, 3745213118,  802081631, 0, 4294962175, 0
                1193, 001, 2459946021, 1379534756, 0, 3535785893, 0
                1194, 001, 3484808351, 2235655690, 0, 3489003167, 1
                1195, 001, 1813969880,  546716993, 0, 1822359513, 1
                1196, 001, 4085031654, 4012872926, 0, 4286559998, 0
                1197, 001, 2262055437, 4141325037, 0, 4141333229, 1
                1198, 001,  916750189, 2551181872, 0, 3199205245, 0
                1199, 001, 2242278411, 3991215835, 0, 3991371483, 1
                1200, 001, 1089557889, 2500385834, 0, 3589922219, 0
                1201, 001, 2801359437, 3075180142, 0, 3086737007, 1
                1202, 001,  564244803, 3561778856, 0, 4126015467, 0
                1203, 001, 1348031392,  838421347, 0, 1912167395, 1
                1204, 001, 4126859499, 2536801326, 0, 4160677103, 0
                1205, 001, 1122471301, 3770329281, 0, 3808406981, 0
                1206, 001,  378859821, 2485041704, 0, 2527001389, 0
                1207, 001, 3833983689, 3195378812, 0, 4277534461, 0
                1208, 001,  392604462, 2617797176, 0, 2674846526, 0
                1209, 001, 3385012883, 2888163416, 0, 3991401179, 1
                1210, 001, 2794560077, 1609217471, 0, 4294688767, 0
                1211, 001, 1820768217, 1956181481, 0, 2090792953, 1
                1212, 001,  367922475, 2983620707, 0, 3053354347, 0
                1213, 001, 3145510006,  568988483, 0, 3154034551, 0
                1214, 001,  458690358, 1573928379, 0, 1607942079, 0
                1215, 001, 3997302492,  549336385, 0, 4009754589, 0
                1216, 001,  330722087, 1986819564, 0, 2013167599, 1
                1217, 001, 3394263188, 1832917466, 0, 4015020510, 0
                1218, 001, 3570445993, 2972398690, 0, 4126916331, 0
                1219, 001, 1152001929, 3319544459, 0, 3321773963, 0
                1220, 001, 3654362291,  781474141, 0, 4292181503, 0
                1221, 001,  742823768, 2679952959, 0, 3221149567, 0
                1222, 001, 1452661677, 3390274708, 0, 3734503357, 0
                1223, 001, 1228772754, 1493559730, 0, 1497234866, 1
                1224, 001, 2109446651, 3449027227, 0, 4256955387, 0
                1225, 001,  481544505, 3838913737, 0, 4243844601, 0
                1226, 001,   90828554, 2765943369, 0, 2784886603, 0
                1227, 001,  763798363, 3974765785, 0, 3991846875, 0
                1228, 001, 3068078189, 3970776281, 0, 4278140157, 0
                1229, 001, 2377666075,  625604938, 0, 2918842203, 0
                1230, 001, 2495369257, 4187453171, 0, 4257183483, 0
                1231, 001,   77313801, 1297332634, 0, 1306247067, 0
                1232, 001, 3826332360, 2996698213, 0, 4137549549, 0
                1233, 001,  163612435,  449846581, 0,  466657079, 0
                1234, 001,  606625096, 1536093111, 0, 2142175231, 0
                1235, 001, 2090806777,  178887957, 0, 2126495229, 1
                1236, 001, 3239254146, 2871008342, 0, 3945995478, 1
                1237, 001, 3305427082, 3546838694, 0, 3614242478, 0
                1238, 001,  217412377, 1221275537, 0, 1291812761, 0
                1239, 001, 3359597712, 4117669610, 0, 4253017850, 0
                1240, 001, 3423746200, 2389277212, 0, 3464198812, 1
                1241, 001, 3741946046, 2767447625, 0, 4294702847, 0
                1242, 001, 1603728831,  697311571, 0, 2140599807, 1
                1243, 001, 3090595952,  163690259, 0, 3120035699, 0
                1244, 001, 1529345462, 4172019953, 0, 4222615031, 0
                1245, 001, 3558809768, 2427407905, 0, 3569315497, 1
                1246, 001,  288113442, 1071489407, 0, 1073603455, 0
                1247, 001,   80453385, 3403525781, 0, 3470770077, 0
                1248, 001, 1641655235,  295007523, 0, 1910374371, 0
                1249, 001,  518120765,  380866349, 0,  519302973, 0
                1250, 001, 3640703666, 2263846925, 0, 3757030079, 1
                1251, 001, 3343933582,  244935965, 0, 3487133087, 0
                1252, 001, 3868769485,  600822087, 0, 3890216399, 0
                1253, 001,  163200275, 2037745138, 0, 2046803443, 1
                1254, 001, 3188440188, 2193477637, 0, 3200253053, 1
                1255, 001,  597910855,  954717041, 0, 1005057911, 0
                1256, 001,  675449168,  612428617, 0,  750971737, 0
                1257, 001, 2958853728, 1900418018, 0, 4049508322, 0
                1258, 001, 1416670120, 4286332670, 0, 4286365694, 0
                1259, 001,  565120323, 3881287374, 0, 3892297679, 0
                1260, 001, 1939894247,  717923669, 0, 2078994423, 1
                1261, 001,  826876770, 1339168671, 0, 2145073151, 1
                1262, 001, 2868830805, 3239754370, 0, 3959356119, 1
                1263, 001, 3068769901,  211030809, 0, 3204298621, 0
                1264, 001, 2833764945, 3612007598, 0, 4293910271, 0
                1265, 001,  256668446, 2476896295, 0, 2683204415, 0
                1266, 001, 3903964881,  583345989, 0, 3941984213, 0
                1267, 001, 4292199679, 2078519287, 0, 4294438911, 0
                1268, 001, 1899630562, 2879091799, 0, 4223369207, 0
                1269, 001, 3271480965, 3952870615, 0, 3959346903, 0
                1270, 001, 2586883636, 2791531084, 0, 3195270780, 1
                1271, 001, 2843841619, 3836309193, 0, 3987341019, 0
                1272, 001,  606373704, 1372736419, 0, 1979109355, 0
                1273, 001, 2084875768, 2860493908, 0, 4269780476, 0
                1274, 001, 2941194334, 1947815400, 0, 4284440062, 0
                1275, 001, 2332526614, 1038367099, 0, 3219634559, 0
                1276, 001, 1562418106, 3556851880, 0, 3709983674, 0
                1277, 001,  332289319, 2859093076, 0, 3152960887, 0
                1278, 001,  680277329, 3385246867, 0, 3922654675, 0
                1279, 001, 1863188446, 2712594499, 0, 4021288927, 0
                1280, 001, 1091807618, 3283498119, 0, 3283598727, 0
                1281, 001,  748172121, 2689909824, 0, 2900162393, 0
                1282, 001, 1955825129, 1518841269, 0, 2123869693, 1
                1283, 001,  222779674, 2562743857, 0, 2647088955, 0
                1284, 001, 1942950887, 1367017890, 0, 1946098663, 1
                1285, 001, 2238357514, 3751015103, 0, 3757830847, 1
                1286, 001, 2109497339, 2654200380, 0, 4290772991, 0
                1287, 001,  871495015, 3588979883, 0, 4160486895, 0
                1288, 001, 3180344955, 1414896552, 0, 4258643963, 0
                1289, 001, 2052719604, 2371401754, 0, 4284136446, 0
                1290, 001, 1737106895,  283068705, 0, 2011131375, 0
                1291, 001,  559428930, 1637818819, 0, 1642018243, 1
                1292, 001, 1619032001, 1095224706, 0, 1640497091, 1
                1293, 001, 3058088044, 1143993736, 0, 4134534636, 0
                1294, 001, 4230756088, 1650048964, 0, 4269654012, 0
                1295, 001,  223377178,  895888746, 0, 1031176058, 0
                1296, 001,  506802492,  315587877, 0,  520060221, 0
                1297, 001,  341647656,  662865743, 0,  937404271, 0
                1298, 001, 3388863123, 2511282731, 0, 3724538555, 1
                1299, 001, 3804044485, 1197965198, 0, 3892281295, 0
                1300, 001, 3979331290,  543591744, 0, 3983527898, 0
                1301, 001, 2979371619, 1729450446, 0, 4153793519, 0
                1302, 001, 4043749602,  279401761, 0, 4054318563, 0
                1303, 001,  688686930,   98957579, 0,  770572123, 0
                1304, 001, 1583191996, 3858946764, 0, 4267696124, 0
                1305, 001,  775194972,  847852389, 0, 1052621693, 0
                1306, 001, 2692344384, 2605069878, 0, 3145727606, 1
                1307, 001,  498667835, 1119910789, 0, 1610185663, 0
                1308, 001, 2996306021, 3147188343, 0, 3147712631, 1
                1309, 001,  524962622,  484117305, 0,  534465343, 0
                1310, 001, 1144448904, 1330358686, 0, 1333784478, 1
                1311, 001, 4257816827, 2398216733, 0, 4294566655, 0
                1312, 001, 2686740544, 2089727481, 0, 4239326713, 0
                1313, 001, 2956148320, 4024679135, 0, 4294164223, 0
                1314, 001, 1648955332, 2008254959, 0, 2012975087, 1
                1315, 001, 2135888382,  101781772, 0, 2136936958, 1
                1316, 001, 3358861456,  525730110, 0, 3749063102, 0
                1317, 001, 1947715048, 4023918815, 0, 4292863487, 0
                1318, 001,  677888848, 1614133184, 0, 1752692688, 1
                1319, 001, 2062108661, 2312168979, 0, 4227459063, 0
                1320, 001, 3697583288, 1020398457, 0, 4244025337, 0
                1321, 001, 1735147470, 2395544605, 0, 4025303007, 0
                1322, 001, 2843107410,  348525865, 0, 3187045755, 0
                1323, 001, 3309444746, 1837122523, 0, 3988938715, 0
                1324, 001, 1950301672, 2279912463, 0, 4160732655, 0
                1325, 001,  561057090, 2418250272, 0, 2977144674, 0
                1326, 001, 3406055574,  286556962, 0, 3675573174, 0
                1327, 001,  948959601, 2441741859, 0, 3113222003, 0
                1328, 001, 2461617701,  887872873, 0, 3069960045, 0
                1329, 001,  900894059, 2620415032, 0, 3182615931, 0
                1330, 001, 3805076677, 3758939840, 0, 3805077189, 0
                1331, 001, 3994367708, 4009038045, 0, 4009047773, 0
                1332, 001, 3686022327, 1363240354, 0, 3690298807, 0
                1333, 001, 3314098315, 1133797255, 0, 3348987791, 0
                1334, 001,   70744840, 2874607702, 0, 2943843166, 0
                1335, 001, 2812294735, 2464432677, 0, 3085203055, 1
                1336, 001, 2038261234,  180038421, 0, 2080337911, 1
                1337, 001, 1100556163, 1926265317, 0, 1943633895, 1
                1338, 001, 4258759931, 3134644853, 0, 4292339455, 0
                1339, 001, 1762352082,  169245972, 0, 1797226454, 0
                1340, 001, 2991466596, 3878359246, 0, 4151261422, 0
                1341, 001, 1532166070, 1438747051, 0, 1607729087, 1
                1342, 001,  116153101, 3828108488, 0, 3874250701, 0
                1343, 001, 1102905731, 1013357432, 0, 2113903611, 0
                1344, 001,  768337755, 3957257431, 0, 4024432607, 0
                1345, 001,  645073740, 2871029846, 0, 2943581022, 0
                1346, 001,  484531001, 3929220308, 0, 4277370877, 0
                1347, 001, 1176996748, 3091956336, 0, 4268723196, 0
                1348, 001, 3934781653, 3038820458, 0, 4289247487, 0
                1349, 001, 1786883029, 2281836048, 0, 3934498773, 0
                1350, 001,  281928993, 3431156377, 0, 3704614841, 0
                1351, 001, 3108591218, 1851265500, 0, 4284045310, 0
                1352, 001, 3816805574, 2109094907, 0, 4294967295, 0
                1353, 001,  609434952, 2337751574, 0, 2941747038, 0
                1354, 001, 1156930441,  116433165, 0, 1190525837, 0
                1355, 001, 1714210764, 3703252153, 0, 4273989629, 0
                1356, 001, 1704773067,  375479596, 0, 2013126127, 0
                1357, 001,  931668335, 2171399682, 0, 3085758319, 0
                1358, 001,  440867636, 3238725250, 0, 3679395766, 0
                1359, 001,  694696274, 2864685141, 0, 2885663063, 0
                1360, 001,  355741482, 3445619866, 0, 3716153274, 0
                1361, 001, 1343011232, 2003563502, 0, 2003827694, 1
                1362, 001,  232687387, 3986578139, 0, 3990806491, 0
                1363, 001, 2862485077, 3024904808, 0, 3202248317, 1
                1364, 001, 2743562823, 1173093259, 0, 3891264463, 0
                1365, 001, 4086916327, 1054420349, 0, 4292439551, 0
                1366, 001, 2256731661, 1513258420, 0, 3736272829, 0
                1367, 001, 1174185867, 2237942794, 0, 3321687947, 0
                1368, 001,  876868968, 1069235071, 0, 1073479551, 0
                1369, 001, 3274867334, 1628798914, 0, 3812097990, 0
                1370, 001, 1378345380, 2928365149, 0, 4272943101, 0
                1371, 001,  633234251, 1168522635, 0, 1706983371, 0
                1372, 001, 1929580518, 1316984732, 0, 2139070462, 1
                1373, 001, 3970462937, 2195572229, 0, 4009621213, 1
                1374, 001, 3547106470, 1546170808, 0, 3748445630, 0
                1375, 001, 2343149591,  332207399, 0, 2616046903, 0
                1376, 001, 1489642929, 2171008002, 0, 3656316339, 0
                1377, 001, 3424098456,  936044399, 0, 4292870143, 0
                1378, 001, 3743179966, 2110161403, 0, 4292797951, 0
                1379, 001, 1251001237, 3509564578, 0, 3686791095, 0
                1380, 001, 2710214211, 4204474101, 0, 4221288183, 0
                1381, 001, 3177729658, 1171373451, 0, 4261019643, 0
                1382, 001, 1236191123, 2799476301, 0, 4026458079, 0
                1383, 001, 1876044255, 1564539834, 0, 2144533503, 1
                1384, 001, 4053910243, 1992436717, 0, 4158909423, 0
                1385, 001,  500103483, 1489185201, 0, 1573910971, 0
                1386, 001,  617026889, 2736712774, 0, 2816474447, 0
                1387, 001,  483929913, 1091553154, 0, 1574956987, 0
                1388, 001, 2874739286, 3296576136, 0, 4017998558, 1
                1389, 001, 2102130682,  634129739, 0, 2110783483, 1
                1390, 001, 2897522265,  637356875, 0, 2919100251, 0
                1391, 001, 2425960993, 3402037909, 0, 3672111797, 1
                1392, 001, 1952828904,  736877911, 0, 2146426367, 1
                1393, 001,    2860800, 4277487869, 0, 4278185981, 0
                1394, 001, 3857904331, 1780717524, 0, 4025743327, 0
                1395, 001, 1628940226, 2569892914, 0, 4181719026, 0
                1396, 001, 1802070998, 3324400268, 0, 4017060830, 0
                1397, 001, 4035340513, 3601054381, 0, 4138203885, 0
                1398, 001, 3936960725, 3237589121, 0, 3942248661, 0
                1399, 001, 3840006345, 2535855662, 0, 4159168239, 1
                1400, 001,  225526554, 3301116553, 0, 3455273883, 0
                1401, 001, 2143330303, 3004712038, 0, 4292403199, 0
                1402, 001, 3895130832,  304315172, 0, 4197186548, 0
                1403, 001, 3432131737, 1731182542, 0, 4022321119, 0
                1404, 001, 3413554838, 2840845906, 0, 3950509782, 1
                1405, 001, 3087706224, 2448409635, 0, 3119508595, 1
                1406, 001, 3430383256, 1258345366, 0, 3480747934, 0
                1407, 001, 3964601048, 1055215485, 0, 4277096445, 0
                1408, 001, 1340024223, 1827059161, 0, 1879029215, 1
                1409, 001, 2648761403, 3148028535, 0, 3219390079, 1
                1410, 001, 2746887751, 3190659708, 0, 3217014399, 1
                1411, 001,  894090602,  847095652, 0,  931118958, 0
                1412, 001, 1945890279, 2542102063, 0, 4160745455, 0
                1413, 001, 2173416451, 2265393678, 0, 2274344463, 1
                1414, 001, 2781506123, 1929491430, 0, 4157340655, 0
                1415, 001, 3745757374, 4031488736, 0, 4283153150, 0
                1416, 001, 3851055819, 1203100559, 0, 3888118735, 0
                1417, 001, 2157934081, 2362232345, 0, 2363489817, 1
                1418, 001, 4088107239, 1695611338, 0, 4156291567, 0
                1419, 001, 3255064708, 3963496664, 0, 3997071580, 0
                1420, 001, 2083787256,  704244563, 0, 2113797115, 1
                1421, 001,  930909038, 1258351510, 0, 2138893310, 1
                1422, 001,   84738314, 3014347879, 0, 3081719151, 0
                1423, 001, 3739417277, 4217378038, 0, 4293066495, 0
                1424, 001, 1057893246, 1615821760, 0, 2135915518, 1
                1425, 001, 2731496005,  948723569, 0, 3134152565, 0
                1426, 001, 3318357131, 3244068994, 0, 3319700619, 0
                1427, 001,  440533300, 1599621054, 0, 1599752126, 0
                1428, 001,  437920052, 1504734131, 0, 1538943927, 0
                1429, 001,  823144290, 1219758481, 0, 2041851891, 0
                1430, 001, 1667908550, 1131193734, 0, 1668212678, 1
                1431, 001,  621791562, 1105830275, 0, 1710221771, 0
                1432, 001, 1137004935, 2576521267, 0, 3688356279, 0
                1433, 001,   67337480, 3734555325, 0, 3734765501, 0
                1434, 001, 3399537813, 1096771458, 0, 3422549911, 0
                1435, 001, 2521216044, 2691891264, 0, 3061298284, 1
                1436, 001, 1382620580, 1869080542, 0, 2138046462, 1
                1437, 001, 1647943108,  817333089, 0, 1925160933, 1
                1438, 001, 3570217641,   74757896, 0, 3573397417, 0
                1439, 001,  879567720, 2809088078, 0, 3077532526, 0
                1440, 001,   30073603, 2652779068, 0, 2682188607, 0
                1441, 001, 1485762993,  476647736, 0, 1559228857, 0
                1442, 001,  628800330, 4146624238, 0, 4152033262, 0
                1443, 001, 1863677406, 2113230843, 0, 2146793471, 1
                1444, 001, 2828797009, 4087308007, 0, 4221525751, 0
                1445, 001, 2343294999, 1768052690, 0, 3958104023, 0
                1446, 001, 3084962927, 1957857257, 0, 4159885295, 0
                1447, 001,  140380432, 2167933954, 0, 2306739474, 0
                1448, 001, 1576657339, 3494987936, 0, 3724143035, 0
                1449, 001,  964998003, 2100573690, 0, 2108995579, 1
                1450, 001,  476236600, 2290533393, 0, 2632372025, 0
                1451, 001, 4000399580, 4026944224, 0, 4269230844, 0
                1452, 001, 3471693981, 2660618813, 0, 3741178557, 1
                1453, 001, 1792664021, 2127268349, 0, 2128341501, 1
                1454, 001, 1712330188, 2647986235, 0, 4292154879, 0
                1455, 001, 1157987210,  105573644, 0, 1196425102, 0
                1456, 001, 3287108231,  977984372, 0, 4226800631, 0
                1457, 001, 1421328809, 3924899027, 0, 4260886011, 0
                1458, 001, 3357804176,  520703294, 0, 3744288702, 0
                1459, 001, 2665289789, 2290931729, 0, 2665338941, 1
                1460, 001, 1448712108, 1212826512, 0, 1583077308, 1
                1461, 001, 3925258963, 2462717477, 0, 4227774199, 1
                1462, 001, 3817211591,   88824074, 0, 3889127375, 0
                1463, 001, 1732671950, 3211717246, 0, 4285463550, 0
                1464, 001, 3590332588, 2112481787, 0, 4293519871, 0
                1465, 001, 2629507129,  425135922, 0, 2650742587, 0
